State-County FIPS Code,Select State,Select County,State-County-Tract FIPS Code (lookup by address at http://www.ffiec.gov/Geocode/),Primary RUCA Code 2010,"Secondary RUCA Code, 2010 (see errata)","Tract Population, 2010","Land Area (square miles), 2010","Population Density (per square mile), 2010"
42043,PA,Dauphin County,42043022000,1,1,"5,074",1.7,"2,991.20"
42043,PA,Dauphin County,42043022100,1,1,"4,130",1.4,"2,907.10"
42043,PA,Dauphin County,42043022200,1,1,"3,008",0.4,"6,729.10"
42043,PA,Dauphin County,42043022300,1,1,"5,473",1.4,"4,012.40"
42043,PA,Dauphin County,42043022401,1,1,"3,460",2.7,"1,269.20"
42043,PA,Dauphin County,42043022403,1,1,"6,419",2.5,"2,518.60"
42043,PA,Dauphin County,42043022501,1,1,"5,718",7,819.7
42043,PA,Dauphin County,42043022502,1,1,"5,659",3.5,"1,632.20"
42043,PA,Dauphin County,42043022601,1,1,"7,017",3.4,"2,068.40"
42043,PA,Dauphin County,42043022604,1,1,"6,067",4.2,"1,449.00"
42043,PA,Dauphin County,42043022605,1,1,"4,467",1.8,"2,534.80"
42043,PA,Dauphin County,42043022606,1,1,"3,080",1.7,"1,762.30"
42043,PA,Dauphin County,42043022701,1,1,"3,868",1.4,"2,864.30"
42043,PA,Dauphin County,42043022702,1,1,"4,338",1.3,"3,221.50"
42043,PA,Dauphin County,42043022800,1,1,"4,946",5,979.5
42043,PA,Dauphin County,42043022900,1,1,"8,386",4.7,"1,767.20"
42043,PA,Dauphin County,42043023000,1,1,"1,824",0.6,"3,263.00"
42043,PA,Dauphin County,42043023100,1,1,"1,561",0.4,"3,846.30"
42043,PA,Dauphin County,42043023300,1,1,"4,158",0.4,"10,202.20"
42043,PA,Dauphin County,42043023400,1,1,"1,832",1.5,"1,231.20"
42043,PA,Dauphin County,42043023500,1,1,"2,399",0.7,"3,338.50"
42043,PA,Dauphin County,42043023601,1,1,"2,750",6.5,426.3
42043,PA,Dauphin County,42043023602,1,1,"5,566",5.9,940.2
42043,PA,Dauphin County,42043023700,1,1,"1,527",0.4,"3,990.60"
42043,PA,Dauphin County,42043023800,1,1,"3,897",0.6,"6,903.50"
42043,PA,Dauphin County,42043023900,1,1,"3,429",1,"3,298.00"
42043,PA,Dauphin County,42043024001,1,1,"6,142",23.1,266.4
42043,PA,Dauphin County,42043024002,2,2,"2,997",16.7,179.1
42043,PA,Dauphin County,42043024101,1,1,"1,927",6.6,293
42043,PA,Dauphin County,42043024102,1,1,"5,001",7.2,695.5
42043,PA,Dauphin County,42043024104,1,1,"5,829",4.2,"1,379.80"
42043,PA,Dauphin County,42043024105,1,1,"5,671",5.6,"1,011.10"
42043,PA,Dauphin County,42043024200,1,1,"2,688",2.5,"1,096.30"
42043,PA,Dauphin County,42043024300,1,1,"3,563",1.2,"2,937.90"
42043,PA,Dauphin County,42043024400,1,1,"4,538",1.2,"3,893.70"
42043,PA,Dauphin County,42043024502,1,1,"5,718",40.2,142.2
42043,PA,Dauphin County,42043024503,1,1,"6,248",11.3,554.1
42043,PA,Dauphin County,42043024600,1,1,"9,343",23.2,402.5
42043,PA,Dauphin County,42043024700,1,1,"5,998",78.4,76.5
42043,PA,Dauphin County,42043024800,2,2,"8,207",112.2,73.1
42043,PA,Dauphin County,42043024900,2,2,"2,499",9.1,274.9
42043,PA,Dauphin County,42043025000,2,2,"2,989",11,272.2
42043,PA,Dauphin County,42043025100,10,10,"3,833",46,83.3
42043,PA,Dauphin County,42043025200,2,2,"3,778",18.3,206.9
42043,PA,Dauphin County,42043025300,2,2,"4,161",25.9,160.7
42043,PA,Dauphin County,42043025400,2,2,"2,557",0.8,"3,368.20"
42045,PA,Delaware County,42045400301,1,1,"6,674",0.3,"22,982.30"
42045,PA,Delaware County,42045400302,1,1,"4,103",0.4,"9,493.80"
42045,PA,Delaware County,42045400401,1,1,"5,026",0.2,"25,112.70"
42045,PA,Delaware County,42045400402,1,1,"4,608",0.1,"35,816.10"
42045,PA,Delaware County,42045400500,1,1,"4,235",0.5,"9,223.70"
42045,PA,Delaware County,42045400600,1,1,"5,316",0.5,"9,810.50"
42045,PA,Delaware County,42045400700,1,1,"5,384",0.5,"10,208.90"
42045,PA,Delaware County,42045400801,1,1,"2,010",0.1,"14,391.80"
42045,PA,Delaware County,42045400802,1,1,"3,493",0.4,"9,369.80"
42045,PA,Delaware County,42045400900,1,1,"1,584",0.2,"6,794.20"
42045,PA,Delaware County,42045401000,1,1,"1,934",0.4,"5,052.80"
42045,PA,Delaware County,42045401101,1,1,"2,924",0.2,"17,235.90"
42045,PA,Delaware County,42045401103,1,1,"3,503",0.4,"9,256.90"
42045,PA,Delaware County,42045401104,1,1,"4,134",0.5,"8,959.40"
42045,PA,Delaware County,42045401200,1,1,"3,636",0.6,"6,236.10"
42045,PA,Delaware County,42045401301,1,1,"1,621",0.2,"7,791.60"
42045,PA,Delaware County,42045401302,1,1,"3,032",0.3,"9,597.00"
42045,PA,Delaware County,42045401401,1,1,"2,114",0.2,"10,461.10"
42045,PA,Delaware County,42045401402,1,1,"3,947",0.3,"14,703.00"
42045,PA,Delaware County,42045401501,1,1,"3,469",0.3,"12,463.20"
42045,PA,Delaware County,42045401502,1,1,"4,307",0.7,"6,429.80"
42045,PA,Delaware County,42045401600,1,1,"1,824",0.3,"5,447.20"
42045,PA,Delaware County,42045401700,1,1,"2,668",0.2,"12,931.00"
42045,PA,Delaware County,42045401800,1,1,"3,684",0.3,"10,652.50"
42045,PA,Delaware County,42045401900,1,1,"4,480",0.5,"8,756.00"
42045,PA,Delaware County,42045402000,1,1,"2,456",0.3,"7,584.90"
42045,PA,Delaware County,42045402100,1,1,"5,813",1,"6,034.00"
42045,PA,Delaware County,42045402200,1,1,"2,309",0.3,"6,747.70"
42045,PA,Delaware County,42045402300,1,1,"3,321",0.3,"11,479.80"
42045,PA,Delaware County,42045402400,1,1,"3,459",0.2,"18,090.40"
42045,PA,Delaware County,42045402500,1,1,"3,582",0.3,"13,592.90"
42045,PA,Delaware County,42045402600,1,1,"3,646",0.4,"9,408.90"
42045,PA,Delaware County,42045402700,1,1,"2,546",0.3,"9,850.60"
42045,PA,Delaware County,42045402800,1,1,"5,697",0.8,"7,382.80"
42045,PA,Delaware County,42045402900,1,1,"3,471",0.8,"4,093.00"
42045,PA,Delaware County,42045403001,1,1,"3,006",0.2,"15,802.90"
42045,PA,Delaware County,42045403002,1,1,"2,787",0.4,"7,342.50"
42045,PA,Delaware County,42045403101,1,1,"3,433",0.3,"10,365.00"
42045,PA,Delaware County,42045403103,1,1,"2,855",0.4,"7,664.70"
42045,PA,Delaware County,42045403104,1,1,"2,498",0.2,"15,068.30"
42045,PA,Delaware County,42045403200,1,1,"4,152",0.6,"6,958.00"
42045,PA,Delaware County,42045403300,1,1,"6,652",0.6,"10,553.10"
42045,PA,Delaware County,42045403401,1,1,"3,028",0.4,"8,408.30"
42045,PA,Delaware County,42045403402,1,1,"3,578",0.9,"4,052.50"
42045,PA,Delaware County,42045403501,1,1,"4,273",0.6,"7,473.70"
42045,PA,Delaware County,42045403502,1,1,"2,880",0.4,"7,145.30"
42045,PA,Delaware County,42045403601,1,1,"3,964",0.4,"9,136.30"
42045,PA,Delaware County,42045403602,1,1,"1,926",0.3,"5,610.70"
42045,PA,Delaware County,42045403701,1,1,"1,763",2.2,794.1
42045,PA,Delaware County,42045403702,1,1,"2,328",0.8,"2,978.30"
42045,PA,Delaware County,42045403800,1,1,"6,454",0.7,"8,852.80"
42045,PA,Delaware County,42045403901,1,1,"3,391",0.5,"7,105.50"
42045,PA,Delaware County,42045403902,1,1,"3,611",0.6,"6,004.60"
42045,PA,Delaware County,42045404003,1,1,"2,147",0.2,"9,097.60"
42045,PA,Delaware County,42045404004,1,1,"6,514",0.9,"7,179.70"
42045,PA,Delaware County,42045404101,1,1,"6,484",1.1,"5,979.80"
42045,PA,Delaware County,42045404102,1,1,"4,833",0.9,"5,382.80"
42045,PA,Delaware County,42045404103,1,1,"3,322",0.9,"3,635.10"
42045,PA,Delaware County,42045404300,1,1,"2,410",1,"2,423.20"
42045,PA,Delaware County,42045404400,1,1,"1,615",0.2,"7,412.20"
42045,PA,Delaware County,42045404500,1,1,"4,991",0.5,"10,802.70"
42045,PA,Delaware County,42045404600,1,1,"2,493",0.2,"12,424.40"
42045,PA,Delaware County,42045404700,1,1,"3,655",0.3,"11,077.50"
42045,PA,Delaware County,42045404800,1,1,"2,136",0.2,"8,714.20"
42045,PA,Delaware County,42045404900,1,1,"1,439",0.1,"9,941.30"
42045,PA,Delaware County,42045405000,1,1,"2,130",0.5,"4,458.30"
42045,PA,Delaware County,42045405100,1,1,"2,165",0.4,"5,871.10"
42045,PA,Delaware County,42045405200,1,1,"3,030",0.3,"10,292.90"
42045,PA,Delaware County,42045405300,1,1,"2,610",0.3,"9,457.90"
42045,PA,Delaware County,42045405400,1,1,"2,429",0.3,"9,071.30"
42045,PA,Delaware County,42045406100,1,1,"2,328",0.2,"11,311.90"
42045,PA,Delaware County,42045406201,1,1,"3,036",0.6,"4,745.40"
42045,PA,Delaware County,42045406202,1,1,"4,970",1.1,"4,658.80"
42045,PA,Delaware County,42045406300,1,1,"3,239",0.6,"4,991.90"
42045,PA,Delaware County,42045406401,1,1,"2,855",0.2,"13,965.70"
42045,PA,Delaware County,42045406402,1,1,"1,085",1.2,886.6
42045,PA,Delaware County,42045406500,1,1,"1,828",1.1,"1,725.70"
42045,PA,Delaware County,42045406600,1,1,"2,397",1.1,"2,157.80"
42045,PA,Delaware County,42045406700,1,1,"3,469",1.1,"3,234.30"
42045,PA,Delaware County,42045406801,1,1,"4,295",2.4,"1,824.00"
42045,PA,Delaware County,42045406802,1,1,"4,332",1.9,"2,225.70"
42045,PA,Delaware County,42045406803,1,1,"8,111",2.4,"3,399.80"
42045,PA,Delaware County,42045406902,1,1,"5,866",1.9,"3,134.50"
42045,PA,Delaware County,42045406903,1,1,"5,030",1.3,"3,793.50"
42045,PA,Delaware County,42045406904,1,1,"5,696",2.6,"2,152.10"
42045,PA,Delaware County,42045407000,1,1,"2,531",2.2,"1,143.40"
42045,PA,Delaware County,42045407101,1,1,"3,713",2.8,"1,322.90"
42045,PA,Delaware County,42045407102,1,1,"3,169",1.6,"1,957.70"
42045,PA,Delaware County,42045407201,1,1,"5,135",6.5,784.2
42045,PA,Delaware County,42045407202,1,1,"3,790",2.5,"1,520.50"
42045,PA,Delaware County,42045407401,1,1,"4,057",1.8,"2,291.90"
42045,PA,Delaware County,42045407404,1,1,"2,843",1.3,"2,110.40"
42045,PA,Delaware County,42045407501,1,1,"2,340",0.3,"6,819.20"
42045,PA,Delaware County,42045407502,1,1,"2,987",0.4,"7,178.80"
42045,PA,Delaware County,42045407600,1,1,"6,390",1.5,"4,313.90"
42045,PA,Delaware County,42045407700,1,1,"2,669",0.4,"7,450.70"
42045,PA,Delaware County,42045407801,1,1,"4,485",1.7,"2,630.90"
42045,PA,Delaware County,42045407802,1,1,"6,353",1.8,"3,485.80"
42045,PA,Delaware County,42045407803,1,1,"5,365",1,"5,588.30"
42045,PA,Delaware County,42045407804,1,1,"4,506",0.8,"5,398.50"
42045,PA,Delaware County,42045407805,1,1,"1,696",0.4,"4,229.50"
42045,PA,Delaware County,42045407806,1,1,"1,610",0.5,"3,119.10"
42045,PA,Delaware County,42045407901,1,1,"3,944",3.5,"1,128.30"
42045,PA,Delaware County,42045407902,1,1,"2,760",1.2,"2,334.50"
42045,PA,Delaware County,42045407903,1,1,"3,438",0.9,"3,718.70"
42045,PA,Delaware County,42045408001,1,1,"6,170",2.3,"2,684.90"
42045,PA,Delaware County,42045408002,1,1,"4,094",3.7,"1,117.90"
42045,PA,Delaware County,42045408101,1,1,"5,320",1.7,"3,074.80"
42045,PA,Delaware County,42045408102,1,1,"3,413",1,"3,387.60"
42045,PA,Delaware County,42045408103,1,1,"4,431",1.5,"2,946.10"
42045,PA,Delaware County,42045408300,1,1,"4,815",1.5,"3,157.10"
42045,PA,Delaware County,42045408400,1,1,"1,850",1.7,"1,083.40"
42045,PA,Delaware County,42045408500,1,1,"3,997",0.7,"5,545.90"
42045,PA,Delaware County,42045408600,1,1,"3,543",0.6,"5,623.10"
42045,PA,Delaware County,42045408700,1,1,"4,871",0.8,"5,908.20"
42045,PA,Delaware County,42045408800,1,1,"4,780",0.6,"7,607.20"
42045,PA,Delaware County,42045408900,1,1,"2,933",0.6,"5,095.00"
42045,PA,Delaware County,42045409000,1,1,"3,721",0.5,"7,784.80"
42045,PA,Delaware County,42045409100,1,1,"4,180",0.5,"7,871.20"
42045,PA,Delaware County,42045409200,1,1,"4,048",0.5,"8,573.40"
42045,PA,Delaware County,42045409300,1,1,"2,354",0.6,"3,739.90"
42045,PA,Delaware County,42045409400,1,1,"2,861",0.5,"6,196.40"
42045,PA,Delaware County,42045409500,1,1,"4,538",0.8,"5,964.30"
42045,PA,Delaware County,42045409601,1,1,"4,585",2.3,"2,018.90"
42045,PA,Delaware County,42045409602,1,1,"4,641",0.4,"11,384.70"
42045,PA,Delaware County,42045409701,1,1,"7,312",6.3,"1,164.60"
42045,PA,Delaware County,42045409702,1,1,"1,918",0.3,"6,637.60"
42045,PA,Delaware County,42045409802,1,1,"6,168",2.3,"2,706.90"
42045,PA,Delaware County,42045409803,1,1,"6,907",2.3,"3,067.50"
42045,PA,Delaware County,42045409902,1,1,"4,820",3,"1,581.70"
42045,PA,Delaware County,42045409903,1,1,"3,823",1.4,"2,712.30"
42045,PA,Delaware County,42045409904,1,1,"3,573",5.6,642.5
42045,PA,Delaware County,42045410000,1,1,"3,987",9.7,410.7
42045,PA,Delaware County,42045410100,1,1,"8,028",9.2,869.1
42045,PA,Delaware County,42045410200,1,1,"3,640",8.7,420.3
42045,PA,Delaware County,42045410301,1,1,"8,284",6.9,"1,195.00"
42045,PA,Delaware County,42045410302,1,1,"8,947",6.7,"1,337.20"
42045,PA,Delaware County,42045410400,1,1,"8,791",5.4,"1,624.50"
42045,PA,Delaware County,42045410500,1,1,"5,076",0.3,"15,797.80"
42045,PA,Delaware County,42045410601,1,1,"3,372",0.5,"6,682.80"
42045,PA,Delaware County,42045410602,1,1,"4,880",0.7,"6,798.90"
42045,PA,Delaware County,42045410700,1,1,"5,279",1.6,"3,396.70"
42045,PA,Delaware County,42045410800,1,1,"7,719",2.3,"3,315.10"
42045,PA,Delaware County,42045980000,10,10,0,2.8,0
42047,PA,Elk County,42047950100,8,8,"1,624",145.1,11.2
42047,PA,Elk County,42047950200,8,8,"3,330",278.9,11.9
42047,PA,Elk County,42047950400,7,7,"4,078",2.6,"1,560.80"
42047,PA,Elk County,42047950500,8,8,"2,483",2.9,860.8
42047,PA,Elk County,42047950900,8,8,"2,279",174.4,13.1
42047,PA,Elk County,42047951000,8,8,"5,082",124.2,40.9
42047,PA,Elk County,42047951100,7,7,"5,669",35.8,158.5
42047,PA,Elk County,42047951200,7,7,"2,106",41.3,51
42047,PA,Elk County,42047951300,7,7,"5,295",22.2,238
42049,PA,Erie County,42049000100,1,1,"1,690",0.3,"5,971.60"
42049,PA,Erie County,42049000200,1,1,"3,957",1,"3,825.30"
42049,PA,Erie County,42049000300,1,1,"4,214",0.6,"6,525.00"
42049,PA,Erie County,42049000400,1,1,"2,696",0.9,"2,849.60"
42049,PA,Erie County,42049000500,1,1,"3,276",0.4,"9,142.90"
42049,PA,Erie County,42049000600,1,1,"3,269",1,"3,131.30"
42049,PA,Erie County,42049000700,1,1,"2,737",0.3,"9,820.80"
42049,PA,Erie County,42049000800,1,1,"3,116",0.3,"10,821.40"
42049,PA,Erie County,42049000900,1,1,"5,454",0.4,"14,424.30"
42049,PA,Erie County,42049001000,1,1,"3,442",0.5,"6,992.60"
42049,PA,Erie County,42049001100,1,1,"2,877",1.2,"2,305.80"
42049,PA,Erie County,42049001200,1,1,"2,509",0.6,"3,983.60"
42049,PA,Erie County,42049001300,1,1,"1,549",0.4,"4,045.10"
42049,PA,Erie County,42049001400,1,1,"1,824",0.3,"5,615.70"
42049,PA,Erie County,42049001500,1,1,"2,679",1,"2,743.10"
42049,PA,Erie County,42049001600,1,1,"4,158",1.4,"3,041.50"
42049,PA,Erie County,42049001700,1,1,"2,880",0.2,"12,417.30"
42049,PA,Erie County,42049001800,1,1,"2,395",0.2,"10,036.50"
42049,PA,Erie County,42049001900,1,1,"1,887",0.2,"8,709.10"
42049,PA,Erie County,42049002000,1,1,"3,454",0.4,"8,011.30"
42049,PA,Erie County,42049002100,1,1,"3,775",0.8,"4,618.20"
42049,PA,Erie County,42049002200,1,1,"3,854",0.4,"8,680.50"
42049,PA,Erie County,42049002300,1,1,"2,832",0.3,"8,702.50"
42049,PA,Erie County,42049002400,1,1,"3,147",0.5,"6,771.70"
42049,PA,Erie County,42049002500,1,1,"2,508",0.3,"9,539.00"
42049,PA,Erie County,42049002600,1,1,"4,355",0.5,"9,387.70"
42049,PA,Erie County,42049002700,1,1,"6,817",1.6,"4,345.70"
42049,PA,Erie County,42049002800,1,1,"7,462",1.1,"6,748.10"
42049,PA,Erie County,42049002900,1,1,"2,839",1,"2,911.30"
42049,PA,Erie County,42049003000,1,1,"4,134",0.9,"4,825.20"
42049,PA,Erie County,42049010101,2,2,"3,425",37.4,91.6
42049,PA,Erie County,42049010103,2,2,"2,079",42.4,49.1
42049,PA,Erie County,42049010104,2,2,"2,436",35.7,68.3
42049,PA,Erie County,42049010107,2,2,"1,516",1.1,"1,405.80"
42049,PA,Erie County,42049010201,1,1,"6,145",4.3,"1,414.70"
42049,PA,Erie County,42049010202,1,1,"5,522",34.6,159.4
42049,PA,Erie County,42049010301,2,2,"4,797",37.4,128.4
42049,PA,Erie County,42049010303,1,1,"5,451",21.4,255
42049,PA,Erie County,42049010304,1,1,"4,651",7.6,612.4
42049,PA,Erie County,42049010400,1,1,"4,832",3,"1,633.60"
42049,PA,Erie County,42049010500,1,1,"4,390",1.8,"2,497.40"
42049,PA,Erie County,42049010700,1,1,"4,019",1.1,"3,823.30"
42049,PA,Erie County,42049010800,1,1,"3,553",1.5,"2,358.10"
42049,PA,Erie County,42049010902,1,1,"4,355",1.9,"2,255.50"
42049,PA,Erie County,42049010903,1,1,"6,722",3.5,"1,931.80"
42049,PA,Erie County,42049010904,1,1,"4,854",4.3,"1,119.40"
42049,PA,Erie County,42049011001,1,1,"6,577",2,"3,284.00"
42049,PA,Erie County,42049011002,1,1,"4,161",2.5,"1,689.00"
42049,PA,Erie County,42049011101,1,1,"5,152",3.5,"1,488.40"
42049,PA,Erie County,42049011102,1,1,"3,439",3,"1,138.00"
42049,PA,Erie County,42049011201,2,2,"4,706",37.4,125.9
42049,PA,Erie County,42049011202,1,1,"6,603",24,274.6
42049,PA,Erie County,42049011300,1,1,"3,341",0.5,"6,318.30"
42049,PA,Erie County,42049011400,1,1,"3,982",1.8,"2,168.30"
42049,PA,Erie County,42049011503,1,1,"3,713",2.2,"1,673.10"
42049,PA,Erie County,42049011505,1,1,"2,616",8.4,310
42049,PA,Erie County,42049011507,2,2,"3,122",17.9,174.3
42049,PA,Erie County,42049011600,2,2,"4,294",1.3,"3,295.70"
42049,PA,Erie County,42049011701,2,2,"2,878",14.5,198.3
42049,PA,Erie County,42049011702,2,2,"5,370",61.4,87.4
42049,PA,Erie County,42049011801,2,2,"2,700",43.7,61.8
42049,PA,Erie County,42049011802,8,8,"3,221",72.7,44.3
42049,PA,Erie County,42049011900,7,7,"6,605",6,"1,102.00"
42049,PA,Erie County,42049012001,2,2,"2,728",64.5,42.3
42049,PA,Erie County,42049012002,2,2,"3,320",1.8,"1,814.10"
42049,PA,Erie County,42049012100,2,2,"7,547",85.6,88.2
42049,PA,Erie County,42049012201,2,2,"6,065",73.8,82.2
42049,PA,Erie County,42049012202,2,2,"6,438",2.3,"2,815.70"
42049,PA,Erie County,42049012300,1,1,"7,783",5.5,"1,412.00"
42049,PA,Erie County,42049012400,1,1,"1,461",4.1,356.1
42049,PA,Erie County,42049980109,2,2,"2,211",0.7,"3,162.20"
42049,PA,Erie County,42049990000,10,10,0,0,
42051,PA,Fayette County,42051260100,1,1.1,"5,591",10.1,551
42051,PA,Fayette County,42051260200,2,2,"4,336",21.8,199.2
42051,PA,Fayette County,42051260300,1,1,"3,798",22.2,171
42051,PA,Fayette County,42051260401,2,2,"2,393",11.5,208.4
42051,PA,Fayette County,42051260402,2,2,"4,573",32,142.7
42051,PA,Fayette County,42051260500,10,10,"6,519",97.1,67.1
42051,PA,Fayette County,42051260600,1,1,"4,306",13.1,328
42051,PA,Fayette County,42051260700,1,1,"3,806",1,"3,876.00"
42051,PA,Fayette County,42051260800,1,1,"3,886",1.1,"3,608.00"
42051,PA,Fayette County,42051260900,1,1,"4,558",19.9,228.8
42051,PA,Fayette County,42051261000,2,2,"2,528",29.6,85.4
42051,PA,Fayette County,42051261100,2,2,"2,556",20.7,123.6
42051,PA,Fayette County,42051261200,1,1.1,"2,331",1,"2,386.20"
42051,PA,Fayette County,42051261300,3,3,"6,648",31,214.2
42051,PA,Fayette County,42051261401,1,1.1,"2,518",7.6,333.4
42051,PA,Fayette County,42051261402,3,3,"3,048",15.2,200.4
42051,PA,Fayette County,42051261500,2,2,"4,205",21.3,197.5
42051,PA,Fayette County,42051261600,1,1,"2,815",10.8,261.2
42051,PA,Fayette County,42051261700,1,1,"2,918",3.4,848.1
42051,PA,Fayette County,42051261800,1,1,"3,639",3.9,939.5
42051,PA,Fayette County,42051261900,1,1,"3,484",0.6,"5,535.20"
42051,PA,Fayette County,42051262000,1,1,"4,915",6.4,766.1
42051,PA,Fayette County,42051262100,1,1,"2,524",1,"2,548.50"
42051,PA,Fayette County,42051262200,1,1,"3,302",0.7,"4,614.50"
42051,PA,Fayette County,42051262300,1,1,"3,589",0.7,"5,141.50"
42051,PA,Fayette County,42051262400,1,1,"3,240",9.4,346.3
42051,PA,Fayette County,42051262500,1,1,"3,355",20.9,160.3
42051,PA,Fayette County,42051262600,1,1,"3,000",38,78.9
42051,PA,Fayette County,42051262701,10,10.1,"3,575",91.6,39
42051,PA,Fayette County,42051262702,10,10,"3,140",102.4,30.7
42051,PA,Fayette County,42051262800,1,1,"7,128",36.2,196.8
42051,PA,Fayette County,42051262900,2,2,"5,097",33.5,152.3
42051,PA,Fayette County,42051263000,3,3,"3,450",1.5,"2,283.90"
42051,PA,Fayette County,42051263100,2,2,"5,871",56,104.9
42051,PA,Fayette County,42051263200,2,2,"2,334",13.3,175.4
42051,PA,Fayette County,42051263300,1,1,"1,630",3.8,434.4
42053,PA,Forest County,42053530100,10,10,"4,395",206.3,21.3
42053,PA,Forest County,42053530201,10,10,"1,461",98.9,14.8
42053,PA,Forest County,42053530300,10,10,"1,860",122,15.3
42055,PA,Franklin County,42055010100,2,2,"4,414",112.7,39.2
42055,PA,Franklin County,42055010200,2,2,"4,469",103.1,43.3
42055,PA,Franklin County,42055010300,4,4,"9,325",39,239.3
42055,PA,Franklin County,42055010400,1,1,"8,271",23.6,351.1
42055,PA,Franklin County,42055010500,1,1,"8,429",33.7,249.8
42055,PA,Franklin County,42055010600,1,1,"6,427",8.1,790.8
42055,PA,Franklin County,42055010700,1,1,"8,104",42.9,188.9
42055,PA,Franklin County,42055010800,1,1,"3,754",1.5,"2,486.00"
42055,PA,Franklin County,42055010900,1,1,"4,537",1.9,"2,348.70"
42055,PA,Franklin County,42055011000,1,1,"4,888",1.8,"2,785.50"
42055,PA,Franklin County,42055011100,1,1,"4,131",1,"4,011.10"
42055,PA,Franklin County,42055011200,1,1,"2,958",0.7,"4,235.90"
42055,PA,Franklin County,42055011301,1,1,"5,111",13.3,385.6
42055,PA,Franklin County,42055011302,1,1,"5,677",22.3,254.8
42055,PA,Franklin County,42055011400,1,1,"5,935",51.9,114.4
42055,PA,Franklin County,42055011500,2,2,"5,991",56.7,105.6
42055,PA,Franklin County,42055011600,2,2,"6,485",98,66.2
42055,PA,Franklin County,42055011700,1,1,"8,166",34.7,235.1
42055,PA,Franklin County,42055011800,1,1,"3,996",1.6,"2,517.10"
42055,PA,Franklin County,42055011900,1,1,"6,727",35.5,189.5
42055,PA,Franklin County,42055012000,4,4,"7,246",45.8,158.3
42055,PA,Franklin County,42055012100,4,4,"4,018",14.3,281
42055,PA,Franklin County,42055012200,4,4,"3,520",0.9,"3,830.30"
42055,PA,Franklin County,42055012300,4,4,"4,296",1.1,"3,997.80"
42055,PA,Franklin County,42055012400,4,4,"2,752",1.4,"1,939.90"
42055,PA,Franklin County,42055012501,4,4,"6,259",18.5,338.7
42055,PA,Franklin County,42055012502,4,4,"3,732",6.3,594.9
42057,PA,Fulton County,42057960100,10,10,"4,689",75.5,62.1
42057,PA,Fulton County,42057960200,10,10,"5,396",206.4,26.1
42057,PA,Fulton County,42057960300,2,2,"4,760",155.6,30.6
42059,PA,Greene County,42059970100,7,7,"7,106",38.4,185
42059,PA,Greene County,42059970200,2,2,"3,085",22.5,137
42059,PA,Greene County,42059970300,2,2,"4,733",87.6,54
42059,PA,Greene County,42059970400,2,2,"4,290",217.2,19.7
42059,PA,Greene County,42059970501,7,7,"4,395",13.9,315.3
42059,PA,Greene County,42059970502,7,7,"3,979",76.8,51.8
